selling_date,customer_id,sku_name,sku_quantity,total_revenue
12-08-2023,Customer 207,Cauliflower (600-900gm/pc),10,190
12-08-2023,Customer 207,Capsicum Green - Big,1,46
12-08-2023,Customer 207,Onion Sambar Peeled (Kg),1,80
12-08-2023,Customer 207,Bajji Chilli,1,48
12-08-2023,Customer 207,Onion,15,375
12-08-2023,Customer 207,Cucumber Sambar/Mangalore,3.2,118.4
12-08-2023,Customer 207,Mint Leaves (Pudhina ),1.1,31.9
12-08-2023,Customer 207,Methi (Fenugreek ),0.7,38.5
12-08-2023,Customer 207,Tomato Hybrid,10,360
12-08-2023,Customer 207,Banana Raw,2.2,107.8
12-08-2023,Customer 207,Chilli Small Spicy (Akash Chilli ),1,77
12-08-2023,Customer 207,Palak,2.2,63.8
12-08-2023,Customer 207,Ladies Finger - Okra/Bhindi,5,230
12-08-2023,Customer 207,Garlic Peeled,1,490
12-08-2023,Customer 207,Coconut,10,290
12-08-2023,Customer 207,Radish White,3.1,65.1
12-08-2023,Customer 207,Banana Leaf,1,40
12-08-2023,Customer 020,Ginger,2,230
12-08-2023,Customer 020,Chilli Long Green,4,232
12-08-2023,Customer 020,Cucumber Indian - Medium,3,78
12-08-2023,Customer 020,Celery,1,69
12-08-2023,Customer 020,Coriander Hybrid,3,117
12-08-2023,Customer 020,Cabbage Local - Big,15.5,341
12-08-2023,Customer 020,Carrot Local,10,470
12-08-2023,Customer 020,Bok Choy (Pok Choy ),5,345
12-08-2023,Customer 020,Basil Leaves,0.3,30.9
12-08-2023,Customer 020,Broccoli,3,240
12-08-2023,Customer 020,Beans Haricot,1,46
12-08-2023,Customer 052,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",15,442.5
12-08-2023,Customer 052,Coriander Hybrid,4,152.08
12-08-2023,Customer 052,Chilli Small Spicy (Akash Chilli ),2,134.56
12-08-2023,Customer 052,"Zucchini Yellow - Big, misshape",1,49
12-08-2023,Customer 052,Palak,3,96.54
12-08-2023,Customer 052,"Potato - (Medium, 17-20 pcs/kg)",5,125
12-08-2023,Customer 052,Spring Onion,1,48.76
12-08-2023,Customer 052,Onion - Medium,40,916
12-08-2023,Customer 052,Lemon Yellow,2,198
12-08-2023,Customer 052,Ginger,3,336.36
12-08-2023,Customer 052,Cucumber Indian - Medium,4,101.4
12-08-2023,Customer 052,Carrot Local - Medium,4,112
12-08-2023,Customer 052,"Capsicum Red (Medium, misshapes, irregular size)",1,143
12-08-2023,Customer 052,"Capsicum Green (Medium, misshapes, irregular size)",4,109.2
12-08-2023,Customer 052,Cabbage Local - Medium,6,96
12-08-2023,Customer 184,"Zucchini Green - Big, misshape",1.5,70.5
12-08-2023,Customer 184,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 184,Palak,10,330
12-08-2023,Customer 184,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 207,Bitter Gourd (Karela ),1,41
12-08-2023,Customer 207,Ginger,1,120
12-08-2023,Customer 207,Spring Onion,1,49
12-08-2023,Customer 207,Coriander Hybrid,1,32
12-08-2023,Customer 088,Mushroom Button,1,38
12-08-2023,Customer 088,Methi (Fenugreek ),0.5,27.5
12-08-2023,Customer 088,Lettuce Red,0.5,40
12-08-2023,Customer 088,Lettuce Iceberg,2,126
12-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",0.3,27
12-08-2023,Customer 088,Leeks,0.2,16.6
12-08-2023,Customer 088,Beans Haricot,2,76
12-08-2023,Customer 088,Ginger,0.5,60
12-08-2023,Customer 088,Cucumber English,4,152
12-08-2023,Customer 088,Coriander Hybrid,0.5,16
12-08-2023,Customer 088,Cherry Tomato,0.25,22.5
12-08-2023,Customer 088,Celery,0.2,14
12-08-2023,Customer 088,"Cauliflower (Medium, approx 300-500gm/pc)",4,44
12-08-2023,Customer 088,Carrot Local - Medium,2,66
12-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71
12-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",3,75
12-08-2023,Customer 088,Chinese Cabbage,1.4,92.4
12-08-2023,Customer 088,Cabbage Local - Medium,3,45
12-08-2023,Customer 088,Beetroot,1,32
12-08-2023,Customer 088,Basil Leaves,0.25,28.5
12-08-2023,Customer 264,Onion,25,712.5
12-08-2023,Customer 264,Raw Mango,1,210
12-08-2023,Customer 264,Ginger,2,230
12-08-2023,Customer 264,Garlic Whole,4,1480
12-08-2023,Customer 264,curry leaves,0.2,11
12-08-2023,Customer 264,Coriander Hybrid,3,117
12-08-2023,Customer 264,Chilli Long Green,2,116
12-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",1,90
12-08-2023,Customer 088,Leeks,0.2,16.6
12-08-2023,Customer 088,Beans Haricot,3,114
12-08-2023,Customer 088,Garlic Peeled,1,490
12-08-2023,Customer 088,Cucumber English,6,228
12-08-2023,Customer 088,Coriander Hybrid,1,32
12-08-2023,Customer 088,Chilli Long Green,0.1,5.7
12-08-2023,Customer 088,Cherry Tomato,1,90
12-08-2023,Customer 088,Celery,0.2,14
12-08-2023,Customer 088,"Cauliflower (Medium, approx 300-500gm/pc)",6,66
12-08-2023,Customer 088,Carrot Local - Medium,3,99
12-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",1,142
12-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1,142
12-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",7,175
12-08-2023,Customer 088,Cabbage Local - Medium,6,90
12-08-2023,Customer 088,Broccoli,1.5,117
12-08-2023,Customer 088,Basil Leaves,0.1,11.4
12-08-2023,Customer 088,Apple,0.5,99
12-08-2023,Customer 264,Carrot Local,3,141
12-08-2023,Customer 264,"Capsicum Green (Medium, misshapes, irregular size)",3,84
12-08-2023,Customer 264,Cabbage Local - Big,2.2,48.4
12-08-2023,Customer 264,Brinjal Small - Purple Stripes (Varikatri ),8,232
12-08-2023,Customer 264,Beans Haricot,4,184
12-08-2023,Customer 264,Palak,3,99
12-08-2023,Customer 264,Beetroot,1.1,39.6
12-08-2023,Customer 264,Green Apple,1,255
12-08-2023,Customer 264,Mint Leaves (Pudhina ),1.25,46.25
12-08-2023,Customer 264,Basil Leaves,0.5,51.5
12-08-2023,Customer 264,Pineapple,6,414
12-08-2023,Customer 264,Lemon Green ( Lime ),1,100
12-08-2023,Customer 264,Lemon Yellow,5,500
12-08-2023,Customer 077,Pineapple,2,138
12-08-2023,Customer 077,Mint Leaves (Pudhina ),0.5,18.5
12-08-2023,Customer 077,Basil Leaves,0.25,25.75
12-08-2023,Customer 077,Chilli Small Spicy (Akash Chilli ),1.5,103.5
12-08-2023,Customer 077,Coconut,5,147.5
12-08-2023,Customer 077,curry leaves,0.2,11
12-08-2023,Customer 077,Banana Leaf,1,43
12-08-2023,Customer 077,Ginger,2,230
12-08-2023,Customer 077,Cucumber Indian - Medium,1,26
12-08-2023,Customer 077,Broccoli,1,80
12-08-2023,Customer 077,Coriander Hybrid,1.7,66.3
12-08-2023,Customer 077,Zucchini Yellow - Medium,0.5,39
12-08-2023,Customer 077,Zucchini Green - Medium,0.6,42
12-08-2023,Customer 077,"Ridge Gourd (Farm, Misshape)",2,50
12-08-2023,Customer 077,Potato,10,305
12-08-2023,Customer 077,Onion,20,570
12-08-2023,Customer 077,"Lemon (medium, spots, 25-40 pcs/kg)",1,75
12-08-2023,Customer 077,Carrot Local - Medium,2,56
12-08-2023,Customer 077,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",15,442.5
12-08-2023,Customer 087,Tomato Hybrid,13,513.5
12-08-2023,Customer 087,Onion,10,285
12-08-2023,Customer 087,"Lemon (medium, spots, 25-40 pcs/kg)",1,75
12-08-2023,Customer 087,Chilli Small Spicy (Akash Chilli ),0.5,34.5
12-08-2023,Customer 087,Cucumber Indian - Medium,1,26
12-08-2023,Customer 087,Coriander Hybrid,1.5,58.5
12-08-2023,Customer 087,"Cauliflower (Medium, approx 300-500gm/pc)",6,89.4
12-08-2023,Customer 087,"Capsicum Green (Medium, misshapes, irregular size)",1,28
12-08-2023,Customer 119,Orange Kinnow,3,174
12-08-2023,Customer 119,Watermelon Kiran,5,200
12-08-2023,Customer 119,Pomegranate,1.5,255
12-08-2023,Customer 119,Pineapple,2,130
12-08-2023,Customer 119,Apple,1.5,300
12-08-2023,Customer 119,curry leaves,0.2,134
12-08-2023,Customer 119,Broccoli,0.6,66
12-08-2023,Customer 119,Palak,5,225
12-08-2023,Customer 119,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,60
12-08-2023,Customer 119,"Capsicum Red (Medium, misshapes, irregular size)",0.5,60
12-08-2023,Customer 119,Radish White,1.1,38.5
12-08-2023,Customer 119,Garlic Peeled,3,1260
12-08-2023,Customer 119,Spring Onion,1,70
12-08-2023,Customer 119,Onion,25,700
12-08-2023,Customer 119,Potato,10,350
12-08-2023,Customer 119,Cauliflower (600-900gm/pc),3,105
12-08-2023,Customer 119,Chilli Long Green,2,150
12-08-2023,Customer 119,Ginger,0.5,42.5
12-08-2023,Customer 119,"Lemon (medium, spots, 25-40 pcs/kg)",4,304
12-08-2023,Customer 119,Mint Leaves (Pudhina ),0.6,21
12-08-2023,Customer 119,Coriander Hybrid,5,250
12-08-2023,Customer 119,Tomato Hybrid,15,630
12-08-2023,Customer 119,Cabbage Red,1,65
12-08-2023,Customer 119,Cabbage Local - Medium,1,10
12-08-2023,Customer 119,"Capsicum Green (Medium, misshapes, irregular size)",4,100
12-08-2023,Customer 119,Carrot Local - Medium,4,96
12-08-2023,Customer 086,"Zucchini Yellow - Big, misshape",1,49
12-08-2023,Customer 086,"Capsicum Yellow (Medium, misshapes, irregular size)",1,143
12-08-2023,Customer 086,"Capsicum Red (Medium, misshapes, irregular size)",1,143
12-08-2023,Customer 086,Lettuce Green,0.5,37.5
12-08-2023,Customer 086,"Zucchini Green - Big, misshape",1,47
12-08-2023,Customer 086,Cherry Tomato,0.25,20.5
12-08-2023,Customer 086,Broccoli,2,160
12-08-2023,Customer 086,Basil Leaves,0.75,77.25
12-08-2023,Customer 086,Tomato Hybrid,5,197.5
12-08-2023,Customer 086,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",10,295
12-08-2023,Customer 086,Spring Onion,1,48.76
12-08-2023,Customer 086,Potato,10,305
12-08-2023,Customer 086,Onion,10,285
12-08-2023,Customer 086,Onion - Medium,10,229
12-08-2023,Customer 086,"Lemon (medium, spots, 25-40 pcs/kg)",2,150
12-08-2023,Customer 086,Chilli Small Spicy (Akash Chilli ),1,67.28
12-08-2023,Customer 086,"Capsicum Green (Medium, misshapes, irregular size)",2,54.6
12-08-2023,Customer 086,Ginger,2,224.24
12-08-2023,Customer 086,Coriander Hybrid,2,76.04
12-08-2023,Customer 086,Cabbage Local - Medium,2,32
12-08-2023,Customer 086,"Bottle Gourd (Lauki) - Big, patches",6,117
12-08-2023,Customer 086,Beetroot,1,35.1
12-08-2023,Customer 086,Banana Leaf,1,43
12-08-2023,Customer 013,Capsicum Green - Big,34,748
12-08-2023,Customer 013,Coriander Hybrid,100,2500
12-08-2023,Customer 119,Beans Haricot,5,350
12-08-2023,Customer 184,Lettuce Red,0.25,19.75
12-08-2023,Customer 186,Palak,1,33
12-08-2023,Customer 186,Carrot Local,2,94
12-08-2023,Customer 186,Mushroom Button,2,78
12-08-2023,Customer 186,"Zucchini Yellow - Big, misshape",0.5,24.5
12-08-2023,Customer 186,"Zucchini Green - Big, misshape",0.5,23.5
12-08-2023,Customer 186,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 186,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 186,"Capsicum Green (Medium, misshapes, irregular size)",1,28
12-08-2023,Customer 186,Basil Leaves,0.5,51.5
12-08-2023,Customer 186,Thyme,0.3,93
12-08-2023,Customer 186,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",6,177
12-08-2023,Customer 186,Potato,5,152.5
12-08-2023,Customer 095,Bok Choy (Pok Choy ),1,85
12-08-2023,Customer 095,Apple,1,215
12-08-2023,Customer 095,Banana Leaf,2,100
12-08-2023,Customer 095,Potato,10,350
12-08-2023,Customer 095,Onion,10,640
12-08-2023,Customer 095,Coconut,5,120
12-08-2023,Customer 095,Radish White,1.1,44
12-08-2023,Customer 095,Chilli Long Green,1,60
12-08-2023,Customer 095,Carrot Local,1,60
12-08-2023,Customer 095,Beans Haricot,1,80
12-08-2023,Customer 095,Cucumber Indian - Medium,2,60
12-08-2023,Customer 095,Coriander Hybrid,0.5,25
12-08-2023,Customer 095,Palak,1,80
12-08-2023,Customer 184,Orange Imported,2,510
12-08-2023,Customer 184,Lemon Green ( Lime ),2,200
12-08-2023,Customer 184,Basil Leaves,0.26,26.78
12-08-2023,Customer 184,Mint Leaves (Pudhina ),1,37
12-08-2023,Customer 184,Celery,0.5,34.5
12-08-2023,Customer 184,Cucumber Indian - Medium,1,26
12-08-2023,Customer 184,Green Apple,1,255
12-08-2023,Customer 184,Orange Kinnow,6,408
12-08-2023,Customer 096,Banana Robusta,1,51
12-08-2023,Customer 096,Coriander Hybrid,2,100
12-08-2023,Customer 096,Palak,2,160
12-08-2023,Customer 096,Carrot Local,1,60
12-08-2023,Customer 096,Pineapple,3,228
12-08-2023,Customer 096,Chilli Long Green,1,60
12-08-2023,Customer 096,Capsicum Green - Big,1,70
12-08-2023,Customer 096,Capsicum Yellow - Big,0.5,120
12-08-2023,Customer 096,Cauliflower (600-900gm/pc),3,120
12-08-2023,Customer 096,Broccoli,2,240
12-08-2023,Customer 096,Mushroom Button,10,430
12-08-2023,Customer 096,Raw Mango,2.1,357
12-08-2023,Customer 096,Apple,1,215
12-08-2023,Customer 096,Orange Imported,2,400
12-08-2023,Customer 112,Mushroom Button,5,195
12-08-2023,Customer 112,Mint Leaves (Pudhina ),2,68
12-08-2023,Customer 112,Coriander Hybrid,2.5,92.5
12-08-2023,Customer 112,Lemon Green ( Lime ),1,97
12-08-2023,Customer 112,Lemon Yellow,2,194
12-08-2023,Customer 112,"Lemon (medium, spots, 25-40 pcs/kg)",2,144
12-08-2023,Customer 112,Cucumber English,0.5,18.5
12-08-2023,Customer 112,"Cucumber Indian (Big, misshapes)",7,115.5
12-08-2023,Customer 112,"Capsicum Red (Medium, misshapes, irregular size)",1,141
12-08-2023,Customer 112,"Capsicum Yellow (Medium, misshapes, irregular size)",1,141
12-08-2023,Customer 112,"Capsicum Green (Medium, misshapes, irregular size)",2,52
12-08-2023,Customer 112,"Cauliflower (Medium, approx 300-500gm/pc)",4,57.6
12-08-2023,Customer 112,Cabbage Local - Medium,5,77.5
12-08-2023,Customer 112,Ginger,2.5,270
12-08-2023,Customer 112,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",20,580
12-08-2023,Customer 112,Onion,30,855
12-08-2023,Customer 088,Chinese Cabbage,1.8,118.8
12-08-2023,Customer 088,Cabbage Local - Medium,7,105
12-08-2023,Customer 088,Broccoli,2,156
12-08-2023,Customer 088,Apple,0.5,99
12-08-2023,Customer 088,Garlic Peeled,1,490
12-08-2023,Customer 088,Cucumber English,5,190
12-08-2023,Customer 088,Drumstick,0.3,40.5
12-08-2023,Customer 088,Chilli Long Green,0.2,11.4
12-08-2023,Customer 088,"Cauliflower (Medium, approx 300-500gm/pc)",4,44
12-08-2023,Customer 245,Ginger,2,70
12-08-2023,Customer 245,curry leaves,6,210
12-08-2023,Customer 245,Tomato Hybrid,40,1400
12-08-2023,Customer 245,Mint Leaves (Pudhina ),4,140
12-08-2023,Customer 245,Bottle Gourd (Lauki ) - Medium,5,175
12-08-2023,Customer 245,Lemon Yellow,5,175
12-08-2023,Customer 245,Cucumber Sambar/Mangalore,10,350
12-08-2023,Customer 245,Brinjal Small - Purple Stripes (Varikatri ),5,175
12-08-2023,Customer 245,Drumstick,6,210
12-08-2023,Customer 245,Cucumber Indian - Medium,15,525
12-08-2023,Customer 245,Beans Haricot,10,350
12-08-2023,Customer 099,Chilli Long Green,0.5,17.5
12-08-2023,Customer 099,Cucumber Indian - Medium,2,70
12-08-2023,Customer 099,Cauliflower (600-900gm/pc),2,70
12-08-2023,Customer 099,Carrot Local,2,70
12-08-2023,Customer 099,Capsicum Green - Big,2,70
12-08-2023,Customer 099,Cabbage Local - Big,1.1,38.5
12-08-2023,Customer 099,Beans Haricot,1,35
12-08-2023,Customer 099,Tomato Hybrid,2,70
12-08-2023,Customer 113,Ginger,0.5,54
12-08-2023,Customer 113,Cabbage Local - Medium,2,31
12-08-2023,Customer 113,Celery,0.5,34.5
12-08-2023,Customer 113,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",8,232
12-08-2023,Customer 113,Onion - Medium,10,229
12-08-2023,Customer 113,Coriander Hybrid,1,37
12-08-2023,Customer 113,"Capsicum Green (Medium, misshapes, irregular size)",2,52
12-08-2023,Customer 113,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,70.5
12-08-2023,Customer 113,"Capsicum Red (Medium, misshapes, irregular size)",0.5,70.5
12-08-2023,Customer 113,Mint Leaves (Pudhina ),0.5,17
12-08-2023,Customer 217,Celery,0.5,35
12-08-2023,Customer 217,Broccoli,2,156
12-08-2023,Customer 217,Basil Leaves,0.5,57
12-08-2023,Customer 217,Raw Mango,1,205
12-08-2023,Customer 217,"Potato - (Medium, 17-20 pcs/kg)",10,230
12-08-2023,Customer 217,Onion - Medium,15,330
12-08-2023,Customer 217,Mint Leaves (Pudhina ),0.25,7.25
12-08-2023,Customer 217,Lemon Yellow,1,100
12-08-2023,Customer 217,Capsicum Green - Big,2,92
12-08-2023,Customer 217,Ginger,1,120
12-08-2023,Customer 217,Garlic Whole,1,370
12-08-2023,Customer 217,curry leaves,0.5,25.5
12-08-2023,Customer 217,Cucumber Indian - Medium,3,69
12-08-2023,Customer 217,Coriander Hybrid,2,64
12-08-2023,Customer 217,Chilli Small Spicy (Akash Chilli ),3,231
12-08-2023,Customer 217,"Cauliflower (Medium, approx 300-500gm/pc)",2,22
12-08-2023,Customer 217,Carrot Local,4,172
12-08-2023,Customer 217,Cabbage Local - Medium,4,60
12-08-2023,Customer 217,Beans Haricot,2,76
12-08-2023,Customer 217,Baby Potato,1,35
12-08-2023,Customer 068,Basil Leaves,1,103
12-08-2023,Customer 068,Tomato Hybrid,8,316
12-08-2023,Customer 092,Lemongrass,0.5,40
12-08-2023,Customer 092,Potato,5,152.5
12-08-2023,Customer 092,Pineapple,1,69
12-08-2023,Customer 092,Cauliflower (600-900gm/pc),3,63
12-08-2023,Customer 092,Tomato Hybrid,1,39.5
12-08-2023,Customer 092,Mushroom Button,4,156
12-08-2023,Customer 092,Celery,0.5,34.5
12-08-2023,Customer 092,"Lemon (medium, spots, 25-40 pcs/kg)",1,75
12-08-2023,Customer 092,Chow Chow,1,28
12-08-2023,Customer 092,Ginger,0.5,57.5
12-08-2023,Customer 088,Carrot Local - Medium,3,99
12-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,71
12-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71
12-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",5,125
12-08-2023,Customer 088,Chinese Cabbage,1,66
12-08-2023,Customer 088,Cabbage Local - Medium,5.1,76.5
12-08-2023,Customer 088,Broccoli,1,78
12-08-2023,Customer 088,Basil Leaves,0.25,28.5
12-08-2023,Customer 092,Baby Corn Peeled - Packet,1,104
12-08-2023,Customer 092,Palak,1,33
12-08-2023,Customer 092,Chilli Small Spicy (Akash Chilli ),0.5,34.5
12-08-2023,Customer 092,Coriander Hybrid,0.5,19.5
12-08-2023,Customer 092,Spring Onion,1.5,75
12-08-2023,Customer 092,Onion - Medium,5,114.5
12-08-2023,Customer 092,Garlic Peeled,0.5,262.5
12-08-2023,Customer 092,"Capsicum Green (Medium, misshapes, irregular size)",1,28
12-08-2023,Customer 092,Beans Haricot,1,46
12-08-2023,Customer 092,Cabbage Local - Medium,8,128
12-08-2023,Customer 092,Carrot Local - Medium,4,112
12-08-2023,Customer 131,Carrot Local,1,47
12-08-2023,Customer 131,Cucumber Indian - Medium,1,26
12-08-2023,Customer 131,Lemon Green ( Lime ),3,300
12-08-2023,Customer 131,Lemon Yellow,3,300
12-08-2023,Customer 131,Chilli Small Spicy (Akash Chilli ),1,69
12-08-2023,Customer 131,Cauliflower (600-900gm/pc),1,21
12-08-2023,Customer 131,Capsicum Green - Big,2,92
12-08-2023,Customer 131,Capsicum Yellow - Big,0.5,99.5
12-08-2023,Customer 131,Capsicum Red - Big,0.5,99.5
12-08-2023,Customer 131,Mint Leaves (Pudhina ),0.7,25.9
12-08-2023,Customer 131,Spring Onion,0.5,25
12-08-2023,Customer 131,Palak,0.5,16.5
12-08-2023,Customer 131,Tomato Hybrid,6,237
12-08-2023,Customer 248,Drumstick,10,350
12-08-2023,Customer 088,Muskmelon,1.4,70
12-08-2023,Customer 088,Mushroom Button,3,114
12-08-2023,Customer 088,Lettuce Iceberg,3,189
12-08-2023,Customer 088,Garlic Peeled,1,490
12-08-2023,Customer 088,Cucumber English,5,190
12-08-2023,Customer 088,Coriander Hybrid,0.5,16
12-08-2023,Customer 088,Cherry Tomato,0.5,45
12-08-2023,Customer 088,"Cauliflower (Medium, approx 300-500gm/pc)",4,44
12-08-2023,Customer 088,Carrot Local - Medium,3,99
12-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,71
12-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71
12-08-2023,Customer 088,Cabbage Local - Medium,4.5,67.5
12-08-2023,Customer 088,Broccoli,1.5,117
12-08-2023,Customer 251,Ginger,0.5,57.5
12-08-2023,Customer 251,Coriander Hybrid,0.7,27.3
12-08-2023,Customer 251,Mint Leaves (Pudhina ),0.5,18.5
12-08-2023,Customer 251,Lemon Yellow,3,300
12-08-2023,Customer 251,Lemon Green ( Lime ),2,200
12-08-2023,Customer 248,Baby Corn Peeled - Packet,5,900
12-08-2023,Customer 248,"Lemon (medium, spots, 25-40 pcs/kg)",5,140
12-08-2023,Customer 248,Ginger,10,350
12-08-2023,Customer 248,Mint Leaves (Pudhina ),5,175
12-08-2023,Customer 248,Chilli Long Green,5,175
12-08-2023,Customer 248,Coriander Hybrid,5,175
12-08-2023,Customer 068,Mint Leaves (Pudhina ),0.25,9.25
12-08-2023,Customer 068,Chilli Small Spicy (Akash Chilli ),4,276
12-08-2023,Customer 068,curry leaves,0.3,16.5
12-08-2023,Customer 068,Radish White,1,32
12-08-2023,Customer 068,Banana Leaf,2,86
12-08-2023,Customer 068,Beans Haricot,1,46
12-08-2023,Customer 068,Cabbage Red,0.5,35
12-08-2023,Customer 068,Lemon Yellow,8,800
12-08-2023,Customer 068,Spring Onion,0.5,25
12-08-2023,Customer 068,Carrot Local,3,141
12-08-2023,Customer 068,Cucumber Indian - Medium,4,104
12-08-2023,Customer 068,Coriander Hybrid,0.5,19.5
12-08-2023,Customer 068,Cabbage Local - Medium,2,32
12-08-2023,Customer 068,Tomato Hybrid,5,197.5
12-08-2023,Customer 068,"Capsicum Yellow (Medium, misshapes, irregular size)",1.5,214.5
12-08-2023,Customer 068,"Cauliflower (Medium, approx 300-500gm/pc)",4,59.6
12-08-2023,Customer 068,Palak,2,66
12-08-2023,Customer 068,"Capsicum Red (Medium, misshapes, irregular size)",1.5,214.5
12-08-2023,Customer 068,"Capsicum Green (Medium, misshapes, irregular size)",2,56
12-08-2023,Customer 246,Palak,2,70
12-08-2023,Customer 246,Coriander Hybrid,2,70
12-08-2023,Customer 246,Cucumber English,2,130
12-08-2023,Customer 246,Beans Haricot,12,420
12-08-2023,Customer 246,Bitter Gourd (Karela ),18,630
12-08-2023,Customer 088,Cucumber English,2.6,98.8
12-08-2023,Customer 088,Cherry Tomato,0.25,22.5
12-08-2023,Customer 088,"Cauliflower (Medium, approx 300-500gm/pc)",2,22
12-08-2023,Customer 088,Carrot Local - Medium,2,66
12-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71
12-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",3,75
12-08-2023,Customer 088,Cabbage Local - Medium,2.1,31.5
12-08-2023,Customer 088,Broccoli,0.5,39
12-08-2023,Customer 088,Beetroot,1,32
12-08-2023,Customer 088,Basil Leaves,0.1,11.4
12-08-2023,Customer 088,Apple,0.5,99
12-08-2023,Customer 005,Zucchini Green - Medium,1,76
12-08-2023,Customer 005,Palak,1,29
12-08-2023,Customer 005,Spring Onion,2,98
12-08-2023,Customer 005,Mushroom Button,2,76
12-08-2023,Customer 005,Raw Mango,1,205
12-08-2023,Customer 005,Coriander Hybrid,2,64
12-08-2023,Customer 005,Chinese Cabbage,3,198
12-08-2023,Customer 005,Broccoli,0.5,39
12-08-2023,Customer 005,Bok Choy (Pok Choy ),4,252
12-08-2023,Customer 005,Basil Leaves,0.25,28.5
12-08-2023,Customer 202,curry leaves,0.6,33
12-08-2023,Customer 202,Radish White,2,64
12-08-2023,Customer 202,Cabbage Red,0.6,42
12-08-2023,Customer 202,Beans Haricot,2,92
12-08-2023,Customer 188,Lettuce Green,1,75
12-08-2023,Customer 188,Broccoli,2,160
12-08-2023,Customer 188,Potato,5,152.5
12-08-2023,Customer 188,Onion,15,427.5
12-08-2023,Customer 188,"Lemon (medium, spots, 25-40 pcs/kg)",1,75
12-08-2023,Customer 088,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",3,69
12-08-2023,Customer 088,Radish White,2,42
12-08-2023,Customer 088,Onion,3,75
12-08-2023,Customer 088,Beans Haricot,2,76
12-08-2023,Customer 088,Ginger,0.5,60
12-08-2023,Customer 088,Chilli Long Green,0.2,11.4
12-08-2023,Customer 088,Brinjal Small - Purple Stripes (Varikatri ),1,22
12-08-2023,Customer 202,Ginger,1,115
12-08-2023,Customer 202,Cabbage Local - Big,1.2,26.4
12-08-2023,Customer 202,Spring Onion,1,50
12-08-2023,Customer 202,Carrot Local,3,141
12-08-2023,Customer 202,Coriander Hybrid,2,78
12-08-2023,Customer 202,Potato,5,152.5
12-08-2023,Customer 202,"Lemon (medium, spots, 25-40 pcs/kg)",3,225
12-08-2023,Customer 202,"Cucumber Indian (Big, misshapes)",3,51
12-08-2023,Customer 202,"Cauliflower (Medium, approx 300-500gm/pc)",6,89.4
12-08-2023,Customer 202,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",2,59
12-08-2023,Customer 202,"Capsicum Green (Medium, misshapes, irregular size)",1,28
12-08-2023,Customer 188,Tomato Hybrid,5,197.5
12-08-2023,Customer 188,"Zucchini Green - Big, misshape",1,47
12-08-2023,Customer 188,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 188,Palak,1,33
12-08-2023,Customer 188,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 188,"Capsicum Green (Medium, misshapes, irregular size)",1,28
12-08-2023,Customer 070,Baby Corn Peeled - Packet,0.5,47.5
12-08-2023,Customer 070,Chilli Long Green,0.5,27.5
12-08-2023,Customer 070,Garlic Peeled,2,1030
12-08-2023,Customer 070,Ginger,0.5,54
12-08-2023,Customer 070,"Lemon (medium, spots, 25-40 pcs/kg)",1,72
12-08-2023,Customer 070,Parsley,0.25,20.25
12-08-2023,Customer 070,Bok Choy (Pok Choy ),1,69
12-08-2023,Customer 070,Mushroom Button,6,234
12-08-2023,Customer 070,Lettuce Green,0.25,18.75
